ticker,strategy,entry_date,direction,entry_price,exit_method,pnl_pct,win,hold_days,exit_price,exit_date,regime_at_entry,sector,confidence_tier,cap_band,vol_band,hold_duration_band,win_loss_outcome,universe_tier,smart_money_signal_present,vix_at_entry,entry_atr_ratio,mae_bucket,mfe_bucket,regime_changed_during_hold,earnings_during_hold,circuit_breaker_active_during_hold,news_sentiment_shift_during_hold,8K_filed_during_hold,day_of_week_at_entry,days_from_quarter_end_at_entry,vix_term_structure,hy_oas_band_at_entry,adv_bucket,volume_rank_within_sector,sector_momentum_vs_spy_at_entry
BAC,cpr_narrow_bullish,2025-11-03,long,53.1159,atr_trail_1x,-1.1836,False,2,52.4872,2025-11-05,neutral,Financials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.01949886945340284,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,yes,mon,58,unknown,normal_3_5,ge_500M,unknown,no_data
JCI,cpr_narrow_bullish,2026-01-29,long,119.2218,atr_trail_1x,-0.186,False,4,119.0,2026-02-02,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1a,no,0.0,0.021829900236366166,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,low_1_5,yes,thu,61,unknown,compressed_lt_3,ge_500M,unknown,no_data
VET,cpr_narrow_bullish,2026-01-29,long,9.7765,atr_trail_1x,-5.3854,False,4,9.25,2026-02-02,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,unknown,no,0.0,0.034674985935662046,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,61,unknown,compressed_lt_3,5_25M,unknown,no_data
IDYA,cpr_narrow_bullish,2026-03-19,short,32.4523,atr_trail_1x,0.9712,True,7,32.1371,2026-03-26,neutral,Health Care,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.046055287298589,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,thu,12,unknown,normal_3_5,25_100M,unknown,no_data
XLE,cpr_narrow_bullish,2025-09-02,long,44.9492,atr_trail_1x,-1.4272,False,1,44.3077,2025-09-03,neutral,Energy,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1ETF,no,0.0,0.014271666681498225,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,tue,28,unknown,compressed_lt_3,ge_500M,unknown,no_data
WMB,cpr_narrow_bullish,2026-01-29,long,67.2578,atr_trail_1x,-2.1089,False,1,65.8394,2026-01-30,neutral,Energy,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1a,no,0.0,0.02108900380327635,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,thu,61,unknown,compressed_lt_3,100_500M,unknown,no_data
CG,cpr_narrow_bullish,2022-05-05,short,38.0141,atr_trail_2x,-3.0371,False,22,39.1686,2022-05-27,neutral,Financials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,T2,no,0.0,0.05475073722645019,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,56,unknown,no_data,100_500M,unknown,no_data
FLR,cpr_narrow_bullish,2022-05-13,long,27.2107,atr_trail_2x,-10.1489,False,4,24.4491,2022-05-17,neutral,Consumer Discretionary,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.050744743795639216,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,fri,48,unknown,no_data,25_100M,unknown,no_data
LCID,cpr_narrow_bullish,2022-05-19,long,198.1776,atr_trail_2x,-14.4853,False,25,169.4709,2022-06-13,neutral,Consumer Discretionary,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,T1c,no,0.0,0.08827132834386933,q4_ge_10pct,q1_lt_2pct,no,no,no_data,mid_6_20,no,thu,42,unknown,no_data,100_500M,unknown,no_data
HST,cpr_narrow_bullish,2022-05-05,short,19.6874,atr_trail_2x,-6.1151,False,13,20.8913,2022-05-18,neutral,Real Estate,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.04364212643619777,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,thu,56,unknown,no_data,100_500M,unknown,no_data
SGH,cpr_narrow_bullish,2022-05-26,long,24.5173,atr_trail_2x,-5.15,False,15,23.2547,2022-06-10,neutral,Unknown,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.044548135398269795,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no_data,thu,35,unknown,no_data,5_25M,unknown,no_data
IFF,cpr_narrow_bullish,2022-05-13,long,131.5643,atr_trail_2x,-2.8458,False,28,127.8202,2022-06-10,neutral,Materials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.03189847093778479,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,fri,48,unknown,no_data,100_500M,unknown,no_data
HOLX,cpr_narrow_bullish,2022-05-13,long,76.4071,atr_trail_2x,-2.1673,False,19,74.7511,2022-06-01,neutral,Health Care,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.02779977253422784,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,fri,48,unknown,no_data,100_500M,unknown,no_data
WMB,cpr_narrow_bullish,2022-05-13,long,35.2391,atr_trail_2x,2.4109,True,27,36.0887,2022-06-09,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.03168639380687929,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,fri,48,unknown,no_data,100_500M,unknown,no_data
PSX,cpr_narrow_bullish,2022-05-05,long,96.217,atr_trail_2x,-7.0049,False,4,89.4771,2022-05-09,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1a,no,0.0,0.035760832285354975,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,yes,thu,56,unknown,no_data,100_500M,unknown,no_data
BDX,cpr_narrow_bullish,2022-05-05,long,256.5637,atr_trail_2x,-4.1486,False,36,245.92,2022-06-10,neutral,Health Care,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.02604460412755195,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,thu,56,unknown,no_data,100_500M,unknown,no_data
LCID,cpr_narrow_bullish,2022-07-01,short,167.3311,atr_trail_2x,-15.926,False,6,193.9803,2022-07-07,neutral,Consumer Discretionary,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T1c,no,0.0,0.07963014645813002,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,fri,91,unknown,no_data,100_500M,unknown,no_data
VET,cpr_narrow_bullish,2022-07-06,short,18.805,atr_trail_2x,-17.1369,False,13,22.0276,2022-07-19,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,T3,no,0.0,0.08568465833554906,q4_ge_10pct,q1_lt_2pct,no,no,no_data,none,no,wed,86,unknown,no_data,25_100M,unknown,no_data
HBAN,cpr_narrow_bullish,2022-05-16,short,13.1148,atr_trail_2x,-6.0997,False,11,13.9148,2022-05-27,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.033999756000853996,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,yes,mon,45,unknown,no_data,100_500M,unknown,no_data
CG,cpr_narrow_bullish,2022-07-06,short,32.1536,atr_trail_2x,-3.3079,False,13,33.2172,2022-07-19,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T2,no,0.0,0.047002512937898096,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,wed,86,unknown,no_data,25_100M,unknown,no_data
XLE,cpr_narrow_bullish,2022-07-11,short,34.1151,atr_trail_2x,-7.8397,False,14,36.7896,2022-07-25,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1ETF,no,0.0,0.04563375162318153,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,mon,81,unknown,no_data,ge_500M,unknown,no_data
UUUU,cpr_narrow_bullish,2022-09-08,long,7.9134,atr_trail_2x,-14.6991,False,7,6.7502,2022-09-15,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.07349558975914272,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,thu,22,unknown,no_data,25_100M,unknown,no_data
HOLX,cpr_narrow_bullish,2022-07-07,long,71.7744,atr_trail_2x,-4.9614,False,11,68.2134,2022-07-18,neutral,Health Care,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.024806894937470743,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,thu,85,unknown,no_data,100_500M,unknown,no_data
BAC,cpr_narrow_bullish,2022-09-12,long,34.6753,atr_trail_2x,-5.1714,False,10,32.8821,2022-09-22,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.025857022145446468,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,mon,18,unknown,no_data,ge_500M,unknown,no_data
XLE,cpr_narrow_bullish,2022-11-15,long,46.6756,atr_trail_2x,-5.2486,False,6,44.2258,2022-11-21,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1ETF,no,0.0,0.02624283351472718,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,tue,46,unknown,no_data,ge_500M,unknown,no_data
BAM,cpr_narrow_bullish,2022-11-15,long,46.1428,atr_trail_2x,-4.1633,False,20,44.2217,2022-12-05,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.036532243383583136,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,tue,46,unknown,no_data,100_500M,unknown,no_data
AOS,cpr_narrow_bullish,2022-11-15,long,60.1589,atr_trail_2x,-2.4191,False,21,58.7036,2022-12-06,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.029855931541301454,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,tue,46,unknown,no_data,25_100M,unknown,no_data
NVDA,cpr_narrow_bullish,2022-11-15,long,16.2342,atr_trail_2x,1.7998,True,31,16.5264,2022-12-16,neutral,Information Technology,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1c,no,0.0,0.0487735767700287,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,tue,46,unknown,no_data,ge_500M,unknown,no_data
CG,cpr_narrow_bullish,2022-11-15,long,29.4154,atr_trail_2x,0.5252,True,22,29.5699,2022-12-07,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T2,no,0.0,0.04601671233435547,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,tue,46,unknown,no_data,100_500M,unknown,no_data
SGH,cpr_narrow_bullish,2022-11-15,long,17.0665,atr_trail_2x,-7.2977,False,22,15.821,2022-12-07,neutral,Unknown,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.04395160108985439,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no_data,tue,46,unknown,no_data,5_25M,unknown,no_data
BHVN,cpr_narrow_bullish,2023-01-16,long,18.701,atr_trail_2x,-14.3222,False,2,16.0226,2023-01-18,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,unknown,no,0.0,0.07161114378910219,q4_ge_10pct,q1_lt_2pct,no,no,no_data,low_1_5,no,mon,74,unknown,no_data,5_25M,unknown,no_data
IFF,cpr_narrow_bullish,2023-01-16,long,117.0158,atr_trail_2x,-4.4276,False,3,111.8348,2023-01-19,neutral,Materials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.022138036060087612,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,mon,74,unknown,no_data,100_500M,unknown,no_data
JCI,cpr_narrow_bullish,2022-11-15,long,66.336,atr_trail_2x,-2.1798,False,27,64.89,2022-12-12,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.02839634587554269,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,tue,46,unknown,no_data,100_500M,unknown,no_data
UUUU,cpr_narrow_bullish,2023-01-16,long,7.0115,atr_trail_2x,-8.7685,False,3,6.3967,2023-01-19,neutral,Materials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.043842259145689226,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,mon,74,unknown,no_data,5_25M,unknown,no_data
RF,cpr_narrow_bullish,2023-01-16,long,22.3939,atr_trail_2x,-4.4953,False,3,21.3872,2023-01-19,neutral,Financials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.02380112441334471,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,74,unknown,no_data,100_500M,unknown,no_data
FOX,cpr_narrow_bullish,2023-01-16,long,30.4223,atr_trail_2x,-4.5269,False,3,29.0451,2023-01-19,neutral,Communication Services,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1a,no,0.0,0.02263471203689399,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,74,unknown,no_data,25_100M,unknown,no_data
BDX,cpr_narrow_bullish,2023-03-20,long,239.8371,atr_trail_2x,7.5679,True,45,257.9878,2023-05-04,neutral,Health Care,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.017872964608061054,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,11,unknown,no_data,100_500M,unknown,no_data
COGT,cpr_narrow_bullish,2023-05-22,short,11.0474,atr_trail_2x,-12.5115,False,10,12.4296,2023-06-01,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T2,no,0.0,0.06255770588554774,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,mon,39,unknown,normal_3_5,5_25M,unknown,no_data
HBAN,cpr_narrow_bullish,2023-05-22,long,10.5899,atr_trail_2x,0.2164,True,24,10.6128,2023-06-15,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.04009480731640525,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,mon,39,unknown,normal_3_5,100_500M,unknown,no_data
RF,cpr_narrow_bullish,2023-05-22,long,17.5583,atr_trail_2x,-0.9085,False,31,17.3988,2023-06-22,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.03779978699532415,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,mon,39,unknown,normal_3_5,100_500M,unknown,no_data
BAC,cpr_narrow_bullish,2023-07-24,long,32.7972,atr_trail_2x,-4.9919,False,9,31.16,2023-08-02,neutral,Financials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.021907357945190446,q4_ge_10pct,q1_lt_2pct,no,yes,no_data,high_gt_20,no,mon,68,unknown,normal_3_5,ge_500M,unknown,no_data
HBAN,cpr_narrow_bullish,2023-07-24,long,12.3071,atr_trail_2x,-6.558,False,22,11.5,2023-08-15,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.02635876851573482,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,no,mon,68,unknown,normal_3_5,100_500M,unknown,no_data
VET,cpr_narrow_bullish,2023-07-24,long,13.5471,atr_trail_2x,1.9406,True,30,13.81,2023-08-23,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.03372677547224129,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,mon,68,unknown,normal_3_5,5_25M,unknown,no_data
BAM,cpr_narrow_bullish,2023-07-24,long,33.823,atr_trail_2x,-3.0233,False,9,32.8004,2023-08-02,neutral,Financials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T2,no,0.0,0.020282056588711826,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,mon,68,unknown,normal_3_5,25_100M,unknown,no_data
PSX,cpr_narrow_bullish,2023-07-24,long,106.6291,atr_trail_2x,0.938,True,10,107.6293,2023-08-03,neutral,Energy,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1a,no,0.0,0.02187395373308037,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,68,unknown,normal_3_5,100_500M,unknown,no_data
RF,cpr_narrow_bullish,2023-10-09,short,16.5585,atr_trail_2x,-2.1635,False,8,16.9167,2023-10-17,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1a,no,0.0,0.026880454147416737,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,yes,mon,83,unknown,normal_3_5,100_500M,unknown,no_data
BDX,cpr_narrow_bullish,2023-10-09,long,265.3278,atr_trail_2x,-2.644,False,2,258.3125,2023-10-11,neutral,Health Care,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.01644757918318397,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,mon,83,unknown,normal_3_5,100_500M,unknown,no_data
BHVN,cpr_narrow_bullish,2023-10-09,long,25.5054,atr_trail_2x,7.786,True,31,27.4912,2023-11-09,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.06253185599912175,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,mon,83,unknown,normal_3_5,25_100M,unknown,no_data
FLR,cpr_narrow_bullish,2024-02-12,long,40.3868,atr_trail_2x,-4.0528,False,8,38.75,2024-02-20,neutral,Consumer Discretionary,HIGH,unknown,mid_atr_1_2.5pct,medium_4_10d,loss,unknown,no,0.0,0.024151455426030286,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,48,unknown,normal_3_5,25_100M,unknown,no_data
SGH,cpr_narrow_bullish,2024-02-12,long,21.7675,atr_trail_2x,-7.5516,False,8,20.1237,2024-02-20,neutral,Unknown,HIGH,unknown,high_atr_2.5_5pct,medium_4_10d,loss,unknown,no,0.0,0.03775812564603193,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no_data,mon,48,unknown,normal_3_5,5_25M,unknown,no_data
MORF,cpr_narrow_bullish,2024-02-12,long,38.1509,atr_trail_2x,-9.0833,False,11,34.6856,2024-02-23,neutral,Unknown,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,unknown,no,0.0,0.05057023556456073,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,low_1_5,no_data,mon,48,unknown,normal_3_5,5_25M,unknown,no_data
BHVN,cpr_narrow_bullish,2024-02-12,long,47.111,atr_trail_2x,-4.7151,False,14,44.8897,2024-02-26,neutral,Health Care,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T3,no,0.0,0.04812676444991616,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,mon,48,unknown,normal_3_5,25_100M,unknown,no_data
IDYA,cpr_narrow_bullish,2024-02-12,long,45.2427,atr_trail_2x,-2.8917,False,8,43.9344,2024-02-20,neutral,Health Care,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T3,no,0.0,0.03502885548386812,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,low_1_5,yes,mon,48,unknown,normal_3_5,25_100M,unknown,no_data
REZI,cpr_narrow_bullish,2024-02-12,long,17.2453,atr_trail_2x,8.4353,True,2,18.7,2024-02-14,neutral,Consumer Discretionary,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T2,no,0.0,0.024760369491977522,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,low_1_5,yes,mon,48,unknown,normal_3_5,5_25M,unknown,no_data
AOS,cpr_narrow_bullish,2023-10-09,long,70.1295,atr_trail_2x,-1.9059,False,9,68.7929,2023-10-18,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1a,no,0.0,0.020951240205619608,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,83,unknown,normal_3_5,25_100M,unknown,no_data
CG,cpr_narrow_bullish,2024-02-12,long,44.3165,atr_trail_2x,2.5241,True,31,45.4351,2024-03-14,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T2,no,0.0,0.028506312547245387,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,48,unknown,normal_3_5,25_100M,unknown,no_data
UUUU,cpr_narrow_bullish,2024-04-15,short,5.981,atr_trail_2x,3.8825,True,18,5.7488,2024-05-03,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.05069386390235747,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,mon,76,unknown,normal_3_5,5_25M,unknown,no_data
SGH,cpr_narrow_bullish,2024-06-17,long,23.0426,atr_trail_2x,-4.5534,False,8,21.9934,2024-06-25,neutral,Unknown,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,unknown,no,0.0,0.03507416697768481,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,no_data,mon,13,unknown,normal_3_5,5_25M,unknown,no_data
RF,cpr_narrow_bullish,2024-07-17,long,22.0285,atr_trail_2x,-1.9662,False,15,21.5954,2024-08-01,neutral,Financials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.02324261751821504,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,wed,75,unknown,normal_3_5,100_500M,unknown,no_data
BDX,cpr_narrow_bullish,2024-06-17,short,232.1901,atr_trail_2x,1.1468,True,25,229.5273,2024-07-12,neutral,Health Care,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.01736163600429131,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,13,unknown,normal_3_5,100_500M,unknown,no_data
FLR,cpr_narrow_bullish,2024-06-17,long,45.02,atr_trail_2x,-4.2951,False,9,43.0864,2024-06-26,neutral,Consumer Discretionary,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.025681919147045755,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,low_1_5,yes,mon,13,unknown,normal_3_5,25_100M,unknown,no_data
XLE,cpr_narrow_bullish,2024-07-17,long,46.579,atr_trail_2x,-2.8638,False,6,45.2451,2024-07-23,neutral,Energy,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1ETF,no,0.0,0.015341677580025333,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,wed,75,unknown,normal_3_5,ge_500M,unknown,no_data
AOS,cpr_narrow_bullish,2024-09-16,long,82.1949,atr_trail_2x,5.5578,True,17,86.7632,2024-10-03,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.02148551795792683,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,mon,14,unknown,normal_3_5,25_100M,unknown,no_data
RKLB,cpr_narrow_bullish,2024-11-18,long,19.0797,atr_trail_2x,23.4875,True,15,23.561,2024-12-03,neutral,Industrials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,T2,no,0.0,0.07768465961204842,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,mon,43,unknown,compressed_lt_3,100_500M,unknown,no_data
PSX,cpr_narrow_bullish,2024-12-02,long,137.3211,atr_trail_2x,-4.1277,False,2,131.6529,2024-12-04,neutral,Energy,HIGH,unknown,mid_atr_1_2.5pct,medium_4_10d,loss,T1a,no,0.0,0.020638488913939664,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,mon,29,unknown,compressed_lt_3,100_500M,unknown,no_data
HBAN,cpr_narrow_bullish,2024-11-18,long,17.5435,atr_trail_2x,-0.8954,False,21,17.3864,2024-12-09,neutral,Financials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.023096873485906458,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,yes,mon,43,unknown,compressed_lt_3,100_500M,unknown,no_data
BAM,cpr_narrow_bullish,2024-09-16,long,45.4654,atr_trail_2x,21.2058,True,63,55.1067,2024-11-18,neutral,Financials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T2,no,0.0,0.023470595221861016,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,mon,14,unknown,normal_3_5,25_100M,unknown,no_data
BDX,cpr_narrow_bullish,2024-09-16,short,233.2593,atr_trail_2x,-2.7979,False,11,239.7857,2024-09-27,neutral,Health Care,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.017969272822133994,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,yes,mon,14,unknown,normal_3_5,100_500M,unknown,no_data
AOS,cpr_narrow_bullish,2025-05-12,long,70.6155,atr_trail_2x,-4.7667,False,9,67.2495,2025-05-21,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.023833294390041847,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,mon,49,unknown,normal_3_5,25_100M,unknown,no_data
TNXP,cpr_narrow_bullish,2025-07-14,long,45.6545,atr_trail_2x,-6.9396,False,16,42.4863,2025-07-30,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.07068963628996047,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,yes,mon,78,unknown,compressed_lt_3,25_100M,unknown,no_data
UUUU,cpr_narrow_bullish,2025-07-14,long,7.1198,atr_trail_2x,25.0035,True,17,8.9,2025-07-31,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.06168712604286637,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,mon,78,unknown,compressed_lt_3,25_100M,unknown,no_data
MNMD,cpr_narrow_bullish,2025-07-14,long,8.4197,atr_trail_2x,6.4426,True,7,8.9622,2025-07-21,neutral,Unknown,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.050096796797985677,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no_data,mon,78,unknown,compressed_lt_3,5_25M,unknown,no_data
COGT,cpr_narrow_bullish,2025-07-14,long,11.6422,atr_trail_2x,-5.0867,False,23,11.05,2025-08-06,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,T2,no,0.0,0.0609420899829929,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,mon,78,unknown,compressed_lt_3,25_100M,unknown,no_data
